12/05-15:16:24.072083 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,43811,84,86016,0,0,29858,262
12/05-15:16:24.072121 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,43811,84,86016,0,0,29858,262
12/05-15:16:25.075910 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,20662,84,86016,8,0,29858,263
12/05-15:16:25.075982 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,43904,84,86016,0,0,29858,263
12/05-15:16:25.076023 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,43904,84,86016,0,0,29858,263
12/05-15:16:26.074898 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,20775,84,86016,8,0,29858,264
12/05-15:16:26.074969 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44131,84,86016,0,0,29858,264
12/05-15:16:26.075008 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44131,84,86016,0,0,29858,264
12/05-15:16:27.049330 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xFE566383,0x6141B11B,,0x456,64,0,39135,108,110592,,,,
12/05-15:16:27.076179 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,20876,84,86016,8,0,29858,265
12/05-15:16:27.076253 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44273,84,86016,0,0,29858,265
12/05-15:16:27.076293 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44273,84,86016,0,0,29858,265
12/05-15:16:28.077634 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,20998,84,86016,8,0,29858,266
12/05-15:16:28.077706 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44363,84,86016,0,0,29858,266
12/05-15:16:28.077744 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44363,84,86016,0,0,29858,266
12/05-15:16:29.083617 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21195,84,86016,8,0,29858,267
12/05-15:16:29.083698 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44421,84,86016,0,0,29858,267
12/05-15:16:29.083746 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44421,84,86016,0,0,29858,267
12/05-15:16:29.473328 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7C,***AP***,0xABBD2C4F,0x997DD84C,,0x482,64,0,61514,110,112640,,,,
12/05-15:16:30.080437 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21383,84,86016,8,0,29858,268
12/05-15:16:30.080509 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44652,84,86016,0,0,29858,268
12/05-15:16:30.080548 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44652,84,86016,0,0,29858,268
12/05-15:16:31.081606 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21437,84,86016,8,0,29858,269
12/05-15:16:31.081679 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44811,84,86016,0,0,29858,269
12/05-15:16:31.081717 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44811,84,86016,0,0,29858,269
12/05-15:16:32.082980 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21485,84,86016,8,0,29858,270
12/05-15:16:32.083057 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44828,84,86016,0,0,29858,270
12/05-15:16:32.083097 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44828,84,86016,0,0,29858,270
12/05-15:16:33.084949 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21495,84,86016,8,0,29858,271
12/05-15:16:33.085021 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44939,84,86016,0,0,29858,271
12/05-15:16:33.085060 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,44939,84,86016,0,0,29858,271
12/05-15:16:34.087184 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21668,84,86016,8,0,29858,272
12/05-15:16:34.087260 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45040,84,86016,0,0,29858,272
12/05-15:16:34.087323 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45040,84,86016,0,0,29858,272
12/05-15:16:35.088667 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21892,84,86016,8,0,29858,273
12/05-15:16:35.088739 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45145,84,86016,0,0,29858,273
12/05-15:16:35.088780 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45145,84,86016,0,0,29858,273
12/05-15:16:36.090531 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,21943,84,86016,8,0,29858,274
12/05-15:16:36.090608 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45202,84,86016,0,0,29858,274
12/05-15:16:36.090651 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45202,84,86016,0,0,29858,274
12/05-15:16:37.091737 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22158,84,86016,8,0,29858,275
12/05-15:16:37.091810 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45367,84,86016,0,0,29858,275
12/05-15:16:37.091849 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45367,84,86016,0,0,29858,275
12/05-15:16:38.093187 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22319,84,86016,8,0,29858,276
12/05-15:16:38.093259 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45549,84,86016,0,0,29858,276
12/05-15:16:38.093304 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45549,84,86016,0,0,29858,276
12/05-15:16:39.054320 ,129,20,1,TCP session without 3-way handshake,TCP,64233184188,5228,192.168.1.153,44978,C4:EA:1D:17:4D:D4,00:24:9B:04:34:61,0x5A,***AP***,0xC52B0291,0xAD3B243E,,0x103,122,0,44508,76,77824,,,,
12/05-15:16:39.056819 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.153,44978,64233184188,5228,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A****,0xAD3B243E,0xC52B02A9,,0x196,64,0,40138,52,53248,,,,
12/05-15:16:39.056837 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.153,44978,64233184188,5228,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x5C,***AP***,0xAD3B243E,0xC52B02A9,,0x196,64,0,40139,78,79872,,,,
12/05-15:16:39.094509 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22482,84,86016,8,0,29858,277
12/05-15:16:39.094580 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45586,84,86016,0,0,29858,277
12/05-15:16:39.094619 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45586,84,86016,0,0,29858,277
12/05-15:16:39.107086 ,129,20,1,TCP session without 3-way handshake,TCP,64233184188,5228,192.168.1.153,44978,C4:EA:1D:17:4D:D4,00:24:9B:04:34:61,0x42,***A****,0xC52B02A9,0xAD3B2458,,0x103,122,0,44515,52,53248,,,,
12/05-15:16:40.095825 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22525,84,86016,8,0,29858,278
12/05-15:16:40.095908 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45731,84,86016,0,0,29858,278
12/05-15:16:40.095953 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45731,84,86016,0,0,29858,278
12/05-15:16:41.103276 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22642,84,86016,8,0,29858,279
12/05-15:16:41.103362 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45797,84,86016,0,0,29858,279
12/05-15:16:41.103462 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45797,84,86016,0,0,29858,279
12/05-15:16:42.098423 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22708,84,86016,8,0,29858,280
12/05-15:16:42.098494 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45874,84,86016,0,0,29858,280
12/05-15:16:42.098534 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45874,84,86016,0,0,29858,280
12/05-15:16:43.099752 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22710,84,86016,8,0,29858,281
12/05-15:16:43.099828 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45969,84,86016,0,0,29858,281
12/05-15:16:43.099872 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45969,84,86016,0,0,29858,281
12/05-15:16:44.101323 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,22935,84,86016,8,0,29858,282
12/05-15:16:44.101397 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45999,84,86016,0,0,29858,282
12/05-15:16:44.101439 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,45999,84,86016,0,0,29858,282
12/05-15:16:45.102536 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23013,84,86016,8,0,29858,283
12/05-15:16:45.102608 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46234,84,86016,0,0,29858,283
12/05-15:16:45.102657 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46234,84,86016,0,0,29858,283
12/05-15:16:46.103843 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23185,84,86016,8,0,29858,284
12/05-15:16:46.103921 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46470,84,86016,0,0,29858,284
12/05-15:16:46.103969 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46470,84,86016,0,0,29858,284
12/05-15:16:47.105553 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23314,84,86016,8,0,29858,285
12/05-15:16:47.105636 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46622,84,86016,0,0,29858,285
12/05-15:16:47.105676 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46622,84,86016,0,0,29858,285
12/05-15:16:47.330343 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xFE56642D,0x6141B18B,,0x456,64,0,39141,108,110592,,,,
12/05-15:16:47.489394 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.104,22,222.186.3.249,54858,00:1B:21:AE:28:67,C4:EA:1D:17:4D:D4,0x6B,***AP***,0xC714F40B,0x2ECC2011,,0xE3,64,0,9677,93,95232,,,,
12/05-15:16:48.106651 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23384,84,86016,8,0,29858,286
12/05-15:16:48.106727 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46625,84,86016,0,0,29858,286
12/05-15:16:48.106767 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46625,84,86016,0,0,29858,286
12/05-15:16:49.110943 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23583,84,86016,8,0,29858,287
12/05-15:16:49.111025 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46805,84,86016,0,0,29858,287
12/05-15:16:49.111073 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,46805,84,86016,0,0,29858,287
12/05-15:16:50.114446 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23799,84,86016,8,0,29858,288
12/05-15:16:50.114526 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47052,84,86016,0,0,29858,288
12/05-15:16:50.114568 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47052,84,86016,0,0,29858,288
12/05-15:16:51.111142 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23868,84,86016,8,0,29858,289
12/05-15:16:51.111220 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47234,84,86016,0,0,29858,289
12/05-15:16:51.111261 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47234,84,86016,0,0,29858,289
12/05-15:16:52.113226 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,23905,84,86016,8,0,29858,290
12/05-15:16:52.113310 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47303,84,86016,0,0,29858,290
12/05-15:16:52.113351 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47303,84,86016,0,0,29858,290
12/05-15:16:53.117570 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,24100,84,86016,8,0,29858,291
12/05-15:16:53.117646 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47305,84,86016,0,0,29858,291
12/05-15:16:53.117686 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47305,84,86016,0,0,29858,291
12/05-15:16:54.117923 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,24212,84,86016,8,0,29858,292
12/05-15:16:54.118005 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47379,84,86016,0,0,29858,292
12/05-15:16:54.118046 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47379,84,86016,0,0,29858,292
12/05-15:16:55.116222 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.151,,192.168.1.170,,70:18:8B:82:12:E5,DC:A6:32:25:D8:43,0x62,,,,,,64,0,24300,84,86016,8,0,29858,293
12/05-15:16:55.116297 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47547,84,86016,0,0,29858,293
12/05-15:16:55.116336 ,1,10000001,1,ICMP test detected,ICMP,192.168.1.170,,192.168.1.151,,DC:A6:32:25:D8:43,70:18:8B:82:12:E5,0x62,,,,,,64,0,47547,84,86016,0,0,29858,293
12/05-15:16:57.600071 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xABBD2D33,0x997DD8BC,,0x482,64,0,61520,108,110592,,,,
12/05-15:17:07.049437 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xFE5664D7,0x6141B5FC,,0x46C,64,0,39150,108,110592,,,,
12/05-15:17:24.194400 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.153,44978,64233184188,5228,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A****,0xAD3B2457,0xC52B02A9,,0x196,64,0,40140,52,53248,,,,
12/05-15:17:24.240287 ,129,20,1,TCP session without 3-way handshake,TCP,64233184188,5228,192.168.1.153,44978,C4:EA:1D:17:4D:D4,00:24:9B:04:34:61,0x42,***A****,0xC52B02A9,0xAD3B2458,,0x103,122,0,1973,52,53248,,,,
12/05-15:17:27.600271 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xABBD2E15,0x997DD964,,0x482,64,0,61527,108,110592,,,,
12/05-15:17:29.519938 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7C,***AP***,0xFE5665B9,0x6141B6A4,,0x46C,64,0,39157,110,112640,,,,
12/05-15:17:35.125581 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.104,22,222.186.3.249,54858,00:1B:21:AE:28:67,C4:EA:1D:17:4D:D4,0x6B,***AP***,0xC714F40B,0x2ECC2011,,0xE3,64,0,9681,93,95232,,,,
12/05-15:17:49.533901 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7C,***AP***,0xABBD2EF7,0x997DDA0C,,0x482,64,0,61534,110,112640,,,,
12/05-15:17:56.855912 ,129,15,1,Reset outside window,TCP,192.168.1.153,58470,99.86.164.154,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x3C,*****R**,0x64289778,0x0,,0x0,64,0,0,40,40960,,,,
12/05-15:17:56.953606 ,129,15,1,Reset outside window,TCP,192.168.1.153,56842,143.204.9.158,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x3C,*****R**,0xD9DD033C,0x0,,0x0,64,0,0,40,40960,,,,
12/05-15:17:57.049594 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xFE56669D,0x6141B714,,0x46C,64,0,39163,108,110592,,,,
12/05-15:18:04.187463 ,120,8,2,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,TCP,54.38.47.72,32780,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x42,***A****,0x862AD0AE,0x843407A6,,0xFB,50,0,63762,52,53248,,,,
12/05-15:18:04.211777 ,129,15,1,Reset outside window,TCP,54.38.47.72,32780,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0x862AD0AE,0x0,,0x0,50,0,0,40,40960,,,,
12/05-15:18:04.238215 ,129,15,1,Reset outside window,TCP,54.38.47.72,32780,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0x862AD0AE,0x0,,0x0,50,0,0,40,40960,,,,
12/05-15:18:04.239689 ,129,15,1,Reset outside window,TCP,54.38.47.72,32780,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0x862AD0AE,0x0,,0x0,50,0,0,40,40960,,,,
